date,ret_independent,ret_scaled,daily_return_delta
2022-09-22,0.0002988341191838406,0.000298834119184,-1.5943192946399343e-16
2022-09-23,-0.0035618501665402916,-0.0035618501665402,-9.150666335777657e-17
2022-09-26,-0.0005362000682723493,-0.0005362000682723,-4.92227786308419e-17
2022-09-27,-0.0003737597221792566,-0.0003737597221792,-5.659535340374333e-17
2022-09-28,-0.00035958772246443254,-0.0003595877224644,-3.252606517456513e-17
2022-09-29,-0.003726656013703453,-0.0037266560137034,-5.2909066017292616e-17
2022-09-30,0.0015744970115829308,0.0015744970115827,2.3071822230491534e-16
2022-10-10,-0.0033206260966023296,-0.0033206260966023,-2.949029909160572e-17
2022-10-11,0.0001526273236599819,0.0001526273236599,8.188436907696772e-17
2022-10-12,0.020115799440985637,0.0201157994409856,3.8163916471489756e-17
2022-10-13,0.020874991388839758,0.0208749913888397,5.898059818321144e-17
2022-10-14,0.027751484726808842,0.0277514847268088,4.163336342344337e-17
2022-10-17,0.009319789256232903,0.0093197892562331,-1.960237527853792e-16
2022-10-18,0.005889626424185913,0.0058896264241859,1.3010426069826053e-17
2022-10-19,-0.004198744237417072,-0.004198744237417,-7.19910242530375e-17
2022-10-20,-0.005966846490622088,-0.005966846490622,-8.760353553682876e-17
2022-10-21,-0.0010279438385375893,-0.0010279438385375,-8.933825901280557e-17
2022-10-24,-0.00851312774219341,-0.0085131277421934,-1.0408340855860843e-17
2022-10-25,0.0024290461052793267,0.0024290461052793,2.688821387764051e-17
2022-10-26,0.030821328761672692,0.0308213287616726,9.367506770274758e-17
2022-10-27,0.0031115434401352386,0.0031115434401352,3.859759734048396e-17
2022-10-28,-0.06268790159192834,-0.0626879015919283,-4.163336342344337e-17
2022-10-31,0.006570563338847713,0.0065705633388477,1.3010426069826053e-17
2022-11-01,0.04945692247054528,0.0494569224705452,7.632783294297951e-17
2022-11-02,0.0305567408071806,0.0305567408071806,0.0
2022-11-03,0.011530102017373887,0.0115301020173738,8.673617379884035e-17
2022-11-04,0.047931835138531755,0.0479318351385317,5.551115123125783e-17
2022-11-07,-0.003805398622690203,-0.0038053986226902,-3.0357660829594124e-18
2022-11-08,-0.008190461658037574,-0.0081904616580375,-7.28583859910259e-17
2022-11-09,-0.0010365377019888107,-0.0010365377019888,-1.0842021724855044e-17
2022-11-10,-0.01349628498853177,-0.0134962849885317,-6.938893903907228e-17
2022-11-11,0.02003924776032992,0.0200392477603299,2.0816681711721685e-17
2022-11-14,-0.02845066158117637,-0.0284506615811763,-6.938893903907228e-17
2022-11-15,0.04433507731918304,0.044335077319183,4.163336342344337e-17
2022-11-16,-0.009975299906821822,-0.0099752999068218,-2.2551405187698492e-17
2022-11-17,-0.00295658368255336,-0.0029565836825533,-5.984795992119984e-17
2022-11-18,0.0028366014706708116,0.0028366014706708,1.1709383462843448e-17
2022-11-21,0.006404463907539953,0.0064044639075399,5.2909066017292616e-17
2022-11-22,-0.030652030109720684,-0.0306520301097206,-8.326672684688674e-17
2022-11-23,0.0005273964539686741,0.0005273964539686,7.41594285980085e-17
2022-11-24,0.005663965388830379,0.0056639653888303,7.892991815694472e-17
2022-11-25,-0.01421677312718843,-0.0142167731271884,-2.949029909160572e-17
2022-11-28,-0.004630648216656581,-0.0046306482166565,-8.066464163292153e-17
2022-11-29,0.02715576696767876,0.0271557669676787,6.245004513516506e-17
2022-11-30,-0.0057134231036462734,-0.0057134231036462,-7.37257477290143e-17
2022-12-01,0.022882382808245914,0.0228823828082459,1.3877787807814457e-17
2022-12-02,0.00397164563719996,0.0039716456371999,5.984795992119984e-17
2022-12-05,0.0013607200259189971,0.0013607200259189,9.71445146547012e-17
2022-12-06,-0.0017466791847360837,-0.001746679184736,-8.370040771588094e-17
2022-12-07,0.0007183576897134006,0.0007183576897134,6.505213034913027e-19
2022-12-08,-0.008176276213195546,-0.0081762762131955,-4.5102810375396984e-17
2022-12-09,0.0056520296316244206,0.0056520296316244,2.0816681711721685e-17
2022-12-12,-0.002515442264065206,-0.0025154422640652,-6.071532165918825e-18
2022-12-13,-0.013464543598206813,-0.0134645435982068,-1.214306433183765e-17
2022-12-14,-0.00714883118885526,-0.0071488311888552,-5.984795992119984e-17
2022-12-15,0.005564504797254827,0.0055645047972548,2.688821387764051e-17
2022-12-16,-0.01923988382874289,-0.0192398838287428,-9.020562075079397e-17
2022-12-19,-0.021970584175399967,-0.0219705841753999,-6.591949208711867e-17
2022-12-20,-0.008142998276372257,-0.0081429982763722,-5.724587470723463e-17
2022-12-21,-0.013199881853593314,-0.0131998818535933,-1.3877787807814457e-17
2022-12-22,-0.016173171597801333,-0.0161731715978013,-3.122502256758253e-17
2022-12-23,-0.00937392116127241,-0.0093739211612724,-1.0408340855860843e-17
2022-12-26,0.02500018334633552,0.0250001833463357,-1.7694179454963432e-16
2022-12-27,0.0076004026963470235,0.007600402696347,2.3418766925686896e-17
2022-12-28,-0.009772675366080919,-0.0097726753660809,-1.9081958235744878e-17
2022-12-29,0.0007542977342243045,0.0007542977342243,4.553649124439119e-18
2022-12-30,-0.0002484454877603492,-0.0002484454877603,-4.92227786308419e-17
2023-01-03,0.027590379507179155,0.0275903795071791,5.551115123125783e-17
2023-01-04,-0.004395647071082354,-0.0043956470710823,-5.4643789493269423e-17
2023-01-05,0.015518381405554149,0.0155183814055541,4.85722573273506e-17
2023-01-06,0.002746845027436314,0.0027468450274363,1.3877787807814457e-17
2023-01-09,0.007011325556175068,0.007011325556175,6.852157730108388e-17
2023-01-10,0.001028292941280958,0.0010282929412809,5.789639601072594e-17
2023-01-11,-0.00803931332477589,-0.008039313324776,1.1102230246251565e-16
2023-01-12,0.00020183719348587246,0.0002018371934858,7.245181017634383e-17
2023-01-13,0.0019096149826005448,0.0019096149826005,4.4885969940899884e-17
2023-01-16,0.017328476866385358,0.0173284768663855,-1.4224732503009818e-16
2023-01-17,0.002033142690821808,0.002033416864429,-2.741736071917508e-07
2023-01-18,0.00175411245232719,0.0019356273844776,-0.00018151493215041005
2023-01-19,0.011428375785766574,0.0114283757857665,7.45931094670027e-17
2023-01-20,0.009808153463263223,0.0098081534632632,2.2551405187698492e-17
2023-01-30,0.006691341976495527,0.0066913419764955,2.688821387764051e-17
2023-01-31,0.004992055163116798,0.0042642263832921,0.0007278287798246985
2023-02-01,0.02168711820506559,0.0216871182050655,9.020562075079397e-17
2023-02-02,0.006296766203677491,0.0062967662036777,-2.0903417885520525e-16
2023-02-03,-0.004469555195611827,-0.0044695551956119,7.28583859910259e-17
2023-02-06,-0.0077241509761381884,-0.0077241509761382,1.1275702593849246e-17
2023-02-07,0.0028430080843026414,0.0028430080843026,4.163336342344337e-17
2023-02-08,-0.00654059909398575,-0.0065405990939857,-5.0306980803327406e-17
2023-02-09,0.03093314287711276,0.0309331428771129,-1.3877787807814457e-16
2023-02-10,-0.003643479704700997,-0.0036434797047011,1.0278236595162582e-16
2023-02-13,0.0061362870368441395,0.0061362870368441,3.9898639947466563e-17
2023-02-14,0.0003935312853919898,0.0003935312853919,8.977193988179977e-17
2023-02-15,0.0002795031027693598,0.0002795031027693,5.979374981257557e-17
2023-02-16,-0.00639154376306642,-0.0063915437630665,7.979727989493313e-17
2023-02-17,-0.007095668536473889,-0.0070956685364738,-8.933825901280557e-17
2023-02-20,0.0015767540483040646,0.001576754048304,6.461844948013606e-17
2023-02-21,-6.288259285135306e-05,-0.0007786903662753,0.0007158077734239469
2023-02-22,0.0014263227592501585,0.0014263227592503,-1.4159680372660688e-16
2023-02-23,-0.002380440663654276,-0.0023804406636542,-7.589415207398531e-17
2023-02-24,-0.00030604601158903326,-0.000306046011589,-3.323079658668071e-17
2023-02-27,-0.0020193306121339587,-0.002019330612134,4.119968255444917e-17
2023-02-28,0.002086755780568019,0.0020867557805682,-1.8084492237058214e-16
2023-03-01,0.0027858780067527436,0.0027858780067529,-1.5655879370690684e-16
2023-03-02,-0.001127206942013444,-0.0011272069420134,-4.401860820291148e-17
2023-03-03,-0.000670721468525243,-0.0006707214685252,-4.3042826247674526e-17
2023-03-06,0.0002283062527881098,0.0002283062527881,9.784924606681678e-18
2023-03-07,-0.003321780280471387,-0.0033217802804713,-8.673617379884035e-17
2023-03-08,-6.04549183717218e-05,-6.04549183717218e-05,0.0
2023-03-09,0.0009881698072588875,0.0009881698072588,8.738669510233166e-17
2023-03-10,-0.005225104402685986,-0.0052251044026859,-8.586881206085195e-17
2023-03-13,-0.0006584115250529238,-0.0006584115250529,-2.3744027577432547e-17
2023-03-14,-0.0003275188898609056,-0.0003275188898609,-5.637851296924623e-18
2023-03-15,-0.0007505372993542334,-0.0007505372993542,-3.3393426912553537e-17
2023-03-16,-0.002805906590360841,-0.0028059065903608,-4.0766001685454967e-17
2023-03-17,0.000617539209684336,0.0006175392096843,3.599551212651875e-17
2023-03-20,0.00017908930294938672,0.0001790893029493,8.670906874452822e-17
2023-03-21,0.005517987406536062,0.005517987406536,6.158268339717665e-17
2023-03-22,0.0026178208975260243,0.002617820897526,2.42861286636753e-17
2023-03-23,0.0014916495487007132,0.0014916495487007,1.3227266504323154e-17
2023-03-24,0.0005964936623114925,0.0005964936623114,9.248244531301353e-17
2023-03-27,0.0009901151165305545,0.0009901151165305,5.442694905877232e-17
2023-03-28,-0.0028436110913828915,-0.0028436110913828,-9.150666335777657e-17
2023-03-29,-0.001307380050082707,-0.0013073800500827,-6.938893903907228e-18
2023-03-30,0.0004818700170057033,0.0004818700170057,3.3068166260807885e-18
2023-03-31,0.006388638068201969,0.0063886380682019,6.852157730108388e-17
2023-04-03,0.008676695405894408,0.0086766954058944,8.673617379884035e-18
2023-04-04,-0.0009026673656368555,-0.0009026673656368,-5.551115123125783e-17
2023-04-06,0.0027966121238642396,0.0027966121238642,3.946495907847236e-17
2023-04-07,0.010262717684234878,0.0102627176842348,7.806255641895632e-17
2023-04-10,-0.008060004350723005,-0.008060004350723,-5.204170427930421e-18
2023-04-11,-6.140060353059252e-05,-6.140060353059252e-05,0.0
2023-04-12,0.004990968635280435,0.0049909686352804,3.5561831257524545e-17
2023-04-13,-0.00431713324388554,-0.0043171332438855,-3.9898639947466563e-17
2023-04-14,0.005074652482617692,0.0050746524826176,9.194034422677078e-17
2023-04-17,0.00011066281952083478,0.0001106628195208,3.4789337209628624e-17
2023-04-18,-0.002715729065316963,-0.0027157290653169,-6.288372600415926e-17
2023-04-19,-0.003868759168760438,-0.0038687591687604,-3.8163916471489756e-17
2023-04-20,-0.0014412698842915406,-0.0014412698842915,-4.0549161250957866e-17
2023-04-21,-0.01937248467131596,-0.0193724846713159,-5.898059818321144e-17
2023-04-24,-0.007700756841640321,-0.0077007568416403,-2.0816681711721685e-17
2023-04-25,-0.008272577416981975,-0.0082725774169819,-7.45931094670027e-17
2023-04-26,0.00282838656684945,0.0028283865668494,5.0306980803327406e-17
2023-04-27,0.0010495619094352594,0.0010495619094352,5.941427905220564e-17
2023-04-28,0.00596860600783986,0.0059686060078398,5.984795992119984e-17
2023-05-04,2.53388088298001e-05,2.53388088298001e-05,0.0
2023-05-05,-0.0056127074214740395,-0.005612707421474,-3.903127820947816e-17
2023-05-08,0.0037778836243523998,0.0037778836243523,9.974659986866641e-17
2023-05-09,-0.0034788072592802505,-0.0034788072592803,4.9439619065339e-17
2023-05-10,-0.000633524080956461,-0.0006335240809564,-6.10405823109339e-17
2023-05-11,0.0005898934343989473,0.0005898934343989,4.7379634937616544e-17
2023-05-12,-0.0023390914640979642,-0.002339091464098,3.5561831257524545e-17
2023-05-15,0.001436995515439198,0.0014369955154391,9.80118763926896e-17
2023-05-16,-0.0018887325894986148,-0.0018887325894986,-1.474514954580286e-17
2023-05-17,0.001519086287207472,0.0015190862872074,7.19910242530375e-17
2023-05-18,0.0016576516811865338,0.0016576516811865,3.382710778154774e-17
2023-05-19,-2.209985131392698e-05,-2.209985131392698e-05,0.0
2023-05-22,-0.002870798431631293,-0.0028707984316312,-9.324138683375338e-17
2023-05-23,-0.0009132188974835491,-0.0009132188974835,-4.911435841359335e-17
2023-05-24,-0.001616276535502585,-0.0016162765355025,-8.500145032286355e-17
2023-05-25,-0.003730511940400952,-0.0037305119404009,-5.204170427930421e-17
2023-05-26,0.0046170087583475876,0.0046170087583475,8.760353553682876e-17
2023-05-29,-0.001199152802207748,-0.0011991528022077,-4.7921736023859296e-17
2023-05-30,0.0020321642163893872,0.0020321642163893,8.716985466783456e-17
2023-05-31,-7.065762322936322e-05,-2.483020995550535e-05,-4.5827413273857864e-05
2023-06-01,0.0018541496255436818,0.0018541496255436,8.174884380540703e-17
2023-06-02,0.003541492823763537,0.0035414928237635,3.686287386450715e-17
2023-06-05,-8.040001256480399e-05,-8.040001256480398e-05,-1.3552527156068805e-20
2023-06-06,-0.009297942488035503,-0.0092979424880356,9.71445146547012e-17
2023-06-07,-0.000824668132100125,-0.0008246681321002,7.502679033599691e-17
2023-06-08,-0.002566172590862793,-0.0025661725908629,1.0711917464156784e-16
2023-06-09,0.0028640063797829613,0.0028640063797829,6.114900252818245e-17
2023-06-12,0.0026813126467617595,0.0026813126467619,-1.4051260155412137e-16
2023-06-13,0.0011584981363422647,0.0011584981363422,6.483528991463317e-17
2023-06-14,0.0022723353133109517,0.0022379453622682,3.438995104275162e-05
2023-06-15,0.0037073143292296164,0.0037073143292298,-1.8344700758454735e-16
2023-06-16,0.008519128306490441,0.0085191283064904,4.163336342344337e-17
2023-06-19,0.0024925497927299036,0.0024925497927299,3.469446951953614e-18
2023-06-20,0.0010139109705397775,0.0010139109705397,7.741203511546502e-17
2023-06-21,-0.01712509460752314,-0.0171250946075231,-3.8163916471489756e-17
2023-06-26,-0.019106936197944725,-0.0191069361979447,-2.42861286636753e-17
2023-06-27,0.007565956524518825,0.0075659565245188,2.42861286636753e-17
2023-06-28,-0.003286634347256323,-0.0032866343472563,-2.2985086056692694e-17
2023-06-29,0.005040715174652178,0.0050407151746521,7.719519468096792e-17
2023-06-30,0.009025253346178175,0.0090252533461781,7.45931094670027e-17
2023-07-03,0.0018517991300727843,0.0018517991300727,8.435092901937224e-17
2023-07-04,0.002997121860911456,0.0029971218609114,5.594483210025203e-17
2023-07-05,-0.005670407912592923,-0.0056704079125929,-2.2551405187698492e-17
2023-07-06,-0.002925884248594002,-0.002925884248594,-1.734723475976807e-18
2023-07-07,-0.0022946835058308634,-0.0022946835058308,-6.331740687315346e-17
2023-07-10,0.00013042729170840148,0.0001304272917084,1.4907779871675686e-18
2023-07-11,0.00449227458280752,0.0044922745828075,1.9949319973733282e-17
2023-07-12,-0.00564006834212929,-0.0056400683421292,-9.020562075079397e-17
2023-07-13,0.004427579029110151,0.0044275790291101,5.117434254131581e-17
2023-07-14,0.00013024717034924025,0.0001302471703492,4.025100565352435e-17
2023-07-17,-0.0033662581913030064,-0.003366258191303,-6.5052130349130266e-18
2023-07-18,0.0010837179968576694,0.0010837179968576,6.938893903907228e-17
2023-07-19,-0.002300561216963203,-0.0023005612169632,-3.0357660829594124e-18
2023-07-20,-0.0023122496482159307,-0.002312249648216,6.938893903907228e-17
2023-07-21,-0.003070702355072921,-0.0030707023550729,-2.0816681711721685e-17
2023-07-24,-0.0007059917118790215,-0.0007059917118791,7.849623728795052e-17
2023-07-25,0.005742395733988344,0.0057423957339883,4.423544863740858e-17
2023-07-26,-0.002371334891374919,-0.0023713348913749,-1.9081958235744878e-17
2023-07-27,-0.002965608449117858,-0.0029656084491179,4.206704429243757e-17
2023-07-28,0.004058156172987774,0.0040581561729879,-1.2663481374630692e-16
2023-07-31,0.002778584502017139,0.0027785845020171,3.903127820947816e-17
2023-08-01,-0.0007290095645296941,-0.0007290095645296,-9.410874857174178e-17
2023-08-02,-0.001436973394622079,-0.001436973394622,-7.892991815694472e-17
2023-08-03,-0.00010102182721864846,-0.0001010218272185,-1.484543824675777e-16
2023-08-04,0.00543687206191131,0.0054370630489706,-1.9098705928994458e-07
2023-08-07,-0.004452671806740476,-0.0045325110158432,7.983920910272467e-05
2023-08-08,-0.0030943779686608878,-0.0032669756364612,0.00017259766780031204
2023-08-09,-0.004086793313833616,-0.0044567854770107,0.00036999216317708337
2023-08-10,-0.0008890961557574518,-0.0009354580775656,4.636192180814823e-05
2023-08-11,-0.00746201646183174,-0.0085704212849591,0.00110840482312736
2023-08-14,-0.0026044086034558824,-0.0022242511966821,-0.0003801574067737825
2023-08-15,-0.0014490517641567574,-0.0026256445733325,0.0011765928091757424
2023-08-16,-0.0015958833452818003,-0.0015958833452818,-2.168404344971009e-19
2023-08-17,0.0009693818472473932,0.0009693818472473,9.313296661650483e-17
2023-08-18,-0.001464349071110473,-0.0014643490711104,-7.3075226425523e-17
2023-08-21,-0.0015638132080503127,-0.0015638132080504,8.738669510233166e-17
2023-08-22,-0.001654696085257957,-0.0016546960852578,-1.5699247457590104e-16
2023-08-23,-0.002364627181936156,-0.0023646271819361,-5.594483210025203e-17
2023-08-24,0.00014825808931154957,0.0001482580893115,4.957514433689969e-17
2023-08-25,-0.003481787321762409,-0.0034817873217624,-9.107298248878237e-18
2023-08-28,0.0034827097721006526,0.0034827097721008,-1.474514954580286e-16
2023-08-29,0.006397921779137583,0.0063979217791375,8.239936510889834e-17
2023-08-30,0.000991935119853179,0.0009919351198531,7.892991815694472e-17
2023-08-31,-0.0026701239783448326,-0.0026701239783448,-3.252606517456513e-17
2023-09-01,-0.001293162228933436,-0.0012931622289334,-3.599551212651875e-17
2023-09-04,0.004417189302109462,0.0044171893021094,6.158268339717665e-17
2023-09-05,-0.0023148459573405387,-0.0022056400852353,-0.00010920587210523853
2023-09-06,0.003306710906847526,0.0033067109068475,2.6020852139652106e-17
2023-09-07,-0.007281334661387229,-0.0072813346613873,7.112366251504909e-17
2023-09-08,0.0011246426245009053,0.0011246426245009,5.421010862427522e-18
2023-09-11,0.0022890501418741096,0.0022890501418741,9.540979117872439e-18
2023-09-12,0.0005985472809007498,0.0004161538558154,0.00018239342508534977
2023-09-13,-0.004736828874792769,-0.0048096964540488,7.286757925603106e-05
2023-09-14,-0.00011572668935282639,-0.0001157266893528,-2.6386770372865964e-17
2023-09-15,0.0008234098814520436,0.000823409881452,4.358492733391728e-17
2023-09-18,0.0033178926625790834,0.003317892662579,8.326672684688674e-17
2023-09-19,-0.004056530874523521,-0.0040565308745235,-2.168404344971009e-17
2023-09-20,-0.0019492182409869255,-0.0019492182409869,-2.5370330836160804e-17
2023-09-21,-0.0012040962030985842,-0.0012040962030986,1.5829351718288365e-17
2023-09-22,0.003773025737517344,0.0037730257375173,4.380176776841438e-17
2023-09-25,-0.0015703385810612812,-0.0015703385810613,1.8865117801247777e-17
2023-09-26,-0.000416007069270413,-0.0004160070692704,-1.3010426069826053e-17
2023-09-27,0.00301826494421524,0.0030182649442152,3.9898639947466563e-17
2023-09-28,-0.00021490069950634387,-0.0002149006995063,-4.388308293135079e-17
2023-10-09,-0.002555180663025515,-0.0025181154344074,-3.706522861811508e-05
2023-10-10,-0.0021884147325960963,-0.002188414732596,-9.627715291671279e-17
2023-10-11,-0.00040728969332853014,-0.0004072896933285,-3.0140820395097023e-17
2023-10-12,0.00359052161909776,0.0035905216190977,6.028164079019405e-17
2023-10-13,-0.001461876742188799,-0.0014618767421887,-9.90960785651751e-17
2023-10-16,-0.005069599042860648,-0.0050695990428606,-4.85722573273506e-17
2023-10-17,-0.0013204957291014859,-0.0013204957291014,-8.586881206085195e-17
2023-10-18,-0.003827135284548929,-0.0038271352845489,-2.905661822261152e-17
2023-10-19,0.001052415639114438,0.0010524156391144,3.7947076036992655e-17
2023-10-20,-0.0017819458031214214,-0.0017819458031214,-2.1467203015212988e-17
2023-10-23,0.007408850568269457,0.0074088505682694,5.724587470723463e-17
2023-10-24,0.0045598781525595326,0.0045598781525595,3.2959746043559335e-17
2023-10-25,0.002972163551037079,0.002972163551037,7.892991815694472e-17
2023-10-26,0.0010642948397570746,0.001064294839757,7.45931094670027e-17
2023-10-27,0.009927173313262738,0.0099271733132627,3.8163916471489756e-17
2023-10-30,0.005189574946919755,0.0051895749469197,5.4643789493269423e-17
2023-10-31,-0.003943198844675257,-0.0039431988446752,-5.724587470723463e-17
2023-11-01,-0.00017847937033428762,-0.0001784793703342,-8.76306405911409e-17
2023-11-02,-0.0038611050377813146,-0.0038611050377813,-1.474514954580286e-17
2023-11-03,0.0064567906562727345,0.0064567906562727,3.469446951953614e-17
2023-11-06,0.013097975066194933,0.0130983964074204,-4.2134122546673425e-07
2023-11-07,0.004482470642124881,0.0048658363084589,-0.0003833656663340193
2023-11-08,-0.00099965309956756,-0.0009989029528389,-7.501467286599207e-07
2023-11-09,-0.0035592265468158543,-0.0044930035063575,0.0009337769595416457
2023-11-10,-2.1703439456314036e-05,-0.0003177560640084,0.000296052624552086
2023-11-13,0.0061722217652188105,0.007199201445173,-0.0010269796799541892
2023-11-14,0.006135910293274494,0.0067256352811075,-0.0005897249878330062
2023-11-15,0.005704270231899771,0.0062411159522512,-0.0005368457203514289
2023-11-16,-0.004455884023186299,-0.0055692816465293,0.0011133976233430017
2023-11-17,0.0018424372403840039,0.0031086135003723,-0.0012661762599882962
2023-11-20,0.005691536898460652,0.0056915368984606,5.204170427930421e-17
2023-11-21,-0.003963085560971419,-0.0039630855609715,8.066464163292153e-17
2023-11-22,-0.0048002932354486655,-0.0048002932354486,-6.591949208711867e-17
2023-11-23,0.0038611486954595303,0.0038611486954597,-1.695692197767329e-16
2023-11-24,-0.00812240012843852,-0.0081224001284385,-2.0816681711721685e-17
2023-11-27,-0.0008416711668704852,-0.0008416711668704,-8.521829075736065e-17
2023-11-28,0.001281421315939884,0.0012814213159398,8.413408858487514e-17
2023-11-29,-0.0022510808312522644,-0.0022510808312523,3.5561831257524545e-17
2023-11-30,0.0025348200592999756,0.0004342423203293,0.0021005777389706756
2023-12-01,0.002936811864943501,0.0029368118649435,8.673617379884035e-19
2023-12-04,-0.0002631428105014735,-0.0002631428105014,-7.35089072945172e-17
2023-12-05,-0.0008013401995538557,-0.0008013401995539,4.423544863740858e-17
2023-12-06,0.0005671660958517564,0.0005671660958517,5.637851296924623e-17
2023-12-07,0.0009154612097923883,0.0009154612097923,8.836247705756861e-17
2023-12-08,-0.0012461365875738365,-0.0012461365875738,-3.642919299551295e-17
2023-12-11,0.003152623198203266,0.0031526231982032,6.591949208711867e-17
2023-12-12,0.0003871837833712222,0.0003871837833712,2.222614453595284e-17
2023-12-13,-0.002295130954433133,-0.0022951309544331,-3.2959746043559335e-17
2023-12-14,-0.0012854245783041902,-0.0012854245783043,1.0972125985553305e-16
2023-12-15,-0.0029289715602433164,-0.0029289715602433,-1.6479873021779667e-17
2023-12-18,-0.00274137739490394,-0.002741377394904,5.984795992119984e-17
2023-12-19,-0.0006829997478713212,-0.0006829997478713,-2.1141942363467336e-17
2023-12-20,-0.0020317671557435963,-0.0020317671557435,-9.627715291671279e-17
2023-12-21,0.0007758663271724696,0.0007758663271724,6.960577947356938e-17
2023-12-22,-0.0025093719671276456,-0.0025093719671276,-4.5536491244391186e-17
2023-12-25,6.248200342356151e-05,6.248200342356153e-05,-1.3552527156068805e-20
2023-12-26,-0.0014172211104607935,-0.0014172211104607,-9.345822726825048e-17
2023-12-27,0.0006556064448145576,0.0006556064448145,5.757113535898029e-17
2023-12-28,0.0034637731297863256,0.0034637731297863,2.5587171270657905e-17
2023-12-29,0.00383827845411452,0.0038382784541145,1.9949319973733282e-17
2024-01-02,-0.0016679044891879183,-0.0016679044891879,-1.8214596497756474e-17
2024-01-03,-0.0033373958248433715,-0.0033373958248433,-7.155734338404329e-17
2024-01-04,-0.0008764613147392922,-0.0008764613147392,-9.215718466126788e-17
2024-01-05,-0.0028629555541074916,-0.0028629555541074,-9.150666335777657e-17
2024-01-08,0.005046764945428444,0.0050467649454284,4.423544863740858e-17
2024-01-09,-0.004745042603366249,-0.0047450426033661,-1.491862189340054e-16
2024-01-10,0.004057328259748729,0.0040573282597487,2.949029909160572e-17
2024-01-11,-0.001767661030661568,-0.0017676610306615,-6.787105599759258e-17
2024-01-12,0.0006950549319606502,0.0006950549319604,2.502338614096544e-16
2024-01-15,-0.0007935714513556311,-0.0007935714513556,-3.111660235033398e-17
2024-01-16,-0.00043746983346148343,-0.0004374698334614,-8.342935717275957e-17
2024-01-17,0.014778921841104974,0.0147789218411049,7.45931094670027e-17
2024-01-18,-0.016451496527144616,-0.0164514965271445,-1.1449174941446927e-16
2024-01-19,0.010909452241858408,0.0109094522418584,8.673617379884035e-18
